User ID,Age,Gender,Height,Interests,Looking For,Children,Education Level,Occupation,Swiping History,Frequency of Usage
6993,28,Female,5.52,"['Movies', 'Hiking', 'Sports']",Long-term Relationship,Yes,High School,Student,98,Daily
6994,30,Male,5.14,"['Music', 'Movies']",Long-term Relationship,Maybe,High School,Entrepreneur,99,Weekly
6995,19,Female,5.88,['Cooking'],Casual Dating,Maybe,Master's Degree,Artist,79,Daily
6996,32,Female,5.78,['Hiking'],Marriage,Maybe,Master's Degree,Social Media Influencer,0,Daily
6997,27,Female,5.93,"['Cooking', 'Hiking', 'Sports']",Marriage,Yes,Ph.D.,Doctor,26,Weekly
6998,24,Male,5.16,"['Movies', 'Reading']",Marriage,Maybe,Bachelor's Degree,Business Owner,4,Daily
6999,21,Male,5.12,"['Reading', 'Sports']",Long-term Relationship,Yes,Ph.D.,Artist,13,Daily
7000,22,Male,5.51,"['Cooking', 'Reading']",Long-term Relationship,No,Bachelor's Degree,Artist,43,Daily
7001,28,Male,5.78,['Movies'],Friendship,Yes,Ph.D.,Teacher,80,Monthly
7002,19,Female,5.34,"['Sports', 'Travel', 'Reading']",Casual Dating,Yes,Master's Degree,Entrepreneur,24,Weekly
7003,31,Male,5.52,"['Cooking', 'Sports']",Marriage,Yes,Master's Degree,Engineer,33,Daily
7004,26,Female,5.15,"['Music', 'Hiking', 'Travel']",Friendship,No,Ph.D.,Entrepreneur,17,Daily
7005,35,Male,5.34,['Cooking'],Friendship,Yes,Ph.D.,Doctor,7,Monthly
7006,32,Female,5.99,"['Cooking', 'Sports', 'Movies']",Casual Dating,Yes,Ph.D.,Student,43,Daily
7007,21,Female,5.14,['Travel'],Long-term Relationship,Yes,High School,Engineer,22,Daily
7008,34,Male,5.04,"['Reading', 'Travel', 'Music']",Long-term Relationship,Yes,High School,Social Media Influencer,38,Weekly
7009,31,Female,5.71,"['Cooking', 'Hiking']",Friendship,Maybe,High School,Teacher,72,Weekly
7010,24,Female,5.84,"['Cooking', 'Music']",Casual Dating,Yes,Bachelor's Degree,Student,58,Monthly
7011,30,Female,5.97,['Reading'],Casual Dating,No,Ph.D.,Entrepreneur,34,Weekly
7012,29,Female,5.89,['Hiking'],Friendship,Maybe,High School,Student,58,Weekly
7013,28,Male,5.84,"['Hiking', 'Sports', 'Movies']",Casual Dating,Maybe,Ph.D.,Business Owner,57,Weekly
7014,22,Female,5.62,"['Hiking', 'Sports', 'Movies']",Long-term Relationship,Yes,Ph.D.,Engineer,96,Daily
7015,22,Female,5.67,"['Reading', 'Sports']",Friendship,Maybe,Bachelor's Degree,Business Owner,33,Monthly
7016,30,Male,5.91,"['Cooking', 'Travel']",Marriage,No,Ph.D.,Doctor,15,Weekly
7017,34,Female,5.21,"['Travel', 'Movies']",Long-term Relationship,Yes,Master's Degree,Entrepreneur,72,Weekly
7018,34,Female,5.52,"['Sports', 'Music', 'Travel']",Marriage,Maybe,Ph.D.,Engineer,19,Weekly
7019,28,Male,5.76,"['Music', 'Hiking', 'Reading']",Friendship,Maybe,Ph.D.,Business Owner,16,Weekly
7020,24,Female,5.39,['Hiking'],Friendship,No,High School,Entrepreneur,100,Daily
7021,32,Female,5.84,"['Sports', 'Movies', 'Music']",Long-term Relationship,Yes,High School,Student,71,Weekly
7022,22,Male,5.21,"['Sports', 'Hiking', 'Cooking']",Casual Dating,Maybe,High School,Social Media Influencer,39,Daily
7023,33,Male,5.69,"['Hiking', 'Movies']",Marriage,Yes,High School,Business Owner,29,Daily
7024,25,Male,5.42,['Travel'],Long-term Relationship,Maybe,Bachelor's Degree,Student,39,Weekly
7025,27,Female,5.73,['Hiking'],Long-term Relationship,No,High School,Engineer,3,Daily
7026,32,Female,5.49,"['Reading', 'Movies']",Long-term Relationship,Maybe,Ph.D.,Doctor,98,Daily
7027,26,Female,5.47,['Cooking'],Long-term Relationship,Maybe,Master's Degree,Entrepreneur,11,Weekly
7028,35,Male,5.01,"['Music', 'Hiking']",Long-term Relationship,No,Master's Degree,Doctor,0,Daily
7029,25,Female,5.81,['Movies'],Long-term Relationship,Yes,Master's Degree,Engineer,83,Monthly
7030,24,Male,5.92,"['Music', 'Cooking', 'Movies']",Friendship,Maybe,High School,Engineer,16,Weekly
7031,30,Female,5.74,"['Travel', 'Cooking', 'Reading']",Long-term Relationship,No,Bachelor's Degree,Entrepreneur,86,Weekly
7032,31,Female,5.46,"['Sports', 'Music']",Long-term Relationship,Maybe,Master's Degree,Engineer,24,Monthly
7033,31,Female,5.93,"['Sports', 'Cooking', 'Movies']",Friendship,Yes,Master's Degree,Doctor,20,Weekly
7034,33,Female,5.24,"['Hiking', 'Reading', 'Sports']",Marriage,No,Ph.D.,Business Owner,15,Daily
7035,18,Male,5.51,['Hiking'],Friendship,Maybe,High School,Doctor,35,Daily
7036,21,Male,5.67,['Sports'],Friendship,Maybe,High School,Business Owner,82,Weekly
7037,29,Female,5.24,"['Travel', 'Reading', 'Music']",Marriage,No,High School,Engineer,5,Weekly
7038,22,Male,5.41,['Travel'],Long-term Relationship,No,Bachelor's Degree,Business Owner,16,Daily
7039,19,Female,5.54,['Reading'],Casual Dating,Yes,High School,Business Owner,61,Daily
7040,28,Female,5.76,['Reading'],Long-term Relationship,Maybe,High School,Entrepreneur,6,Weekly
7041,18,Male,5.58,"['Hiking', 'Sports', 'Cooking']",Casual Dating,Yes,High School,Teacher,90,Weekly
7042,27,Female,5.8,"['Movies', 'Cooking']",Long-term Relationship,Maybe,Ph.D.,Teacher,15,Weekly
7043,21,Female,5.19,"['Music', 'Travel']",Long-term Relationship,Maybe,Bachelor's Degree,Social Media Influencer,85,Daily
7044,22,Male,5.07,"['Sports', 'Cooking', 'Hiking']",Long-term Relationship,Maybe,Master's Degree,Doctor,14,Monthly
7045,18,Female,5.51,"['Sports', 'Travel', 'Cooking']",Casual Dating,Maybe,High School,Student,55,Weekly
7046,18,Female,5.77,"['Travel', 'Movies']",Long-term Relationship,No,Bachelor's Degree,Artist,93,Daily
7047,27,Male,5.92,['Music'],Casual Dating,Maybe,Bachelor's Degree,Social Media Influencer,67,Weekly
7048,18,Male,5.23,['Reading'],Long-term Relationship,Maybe,High School,Student,18,Weekly
7049,28,Male,5.16,['Hiking'],Marriage,Yes,Bachelor's Degree,Engineer,88,Daily
7050,18,Male,5.36,"['Music', 'Reading', 'Sports']",Friendship,Maybe,Ph.D.,Social Media Influencer,20,Daily
7051,20,Female,5.17,"['Movies', 'Sports', 'Travel']",Long-term Relationship,Maybe,Bachelor's Degree,Entrepreneur,1,Daily
7052,18,Female,5.15,['Cooking'],Casual Dating,Yes,Ph.D.,Artist,31,Daily
7053,27,Male,5.14,['Reading'],Marriage,Maybe,High School,Entrepreneur,43,Daily
7054,27,Female,5.28,"['Travel', 'Music']",Long-term Relationship,Yes,Ph.D.,Student,36,Monthly
7055,25,Female,5.47,"['Sports', 'Movies']",Long-term Relationship,Yes,Master's Degree,Doctor,47,Daily
7056,20,Female,5.57,"['Movies', 'Sports']",Long-term Relationship,Maybe,Bachelor's Degree,Teacher,25,Daily
7057,32,Male,5.3,['Music'],Long-term Relationship,Maybe,Ph.D.,Teacher,26,Monthly
7058,30,Male,5.16,"['Reading', 'Cooking', 'Travel']",Casual Dating,Yes,Bachelor's Degree,Engineer,65,Daily
7059,21,Male,5.15,"['Hiking', 'Travel']",Friendship,Yes,High School,Social Media Influencer,45,Daily
7060,22,Female,5.11,['Travel'],Friendship,No,High School,Artist,74,Daily
7061,31,Female,5.19,['Hiking'],Long-term Relationship,Yes,Master's Degree,Social Media Influencer,32,Daily
7062,18,Female,5.9,"['Travel', 'Music']",Long-term Relationship,Maybe,Master's Degree,Business Owner,76,Weekly
7063,32,Female,5.32,"['Reading', 'Travel']",Marriage,Yes,Master's Degree,Engineer,16,Monthly
7064,33,Male,5.69,['Hiking'],Casual Dating,Yes,Bachelor's Degree,Artist,25,Daily
7065,23,Male,5.85,['Hiking'],Casual Dating,Yes,Bachelor's Degree,Doctor,40,Weekly
7066,18,Male,5.6,['Music'],Casual Dating,Yes,High School,Business Owner,61,Weekly
7067,30,Female,5.49,"['Hiking', 'Cooking']",Marriage,No,Bachelor's Degree,Engineer,67,Monthly
7068,23,Male,5.17,"['Sports', 'Cooking', 'Reading']",Marriage,Maybe,Master's Degree,Business Owner,57,Daily
7069,33,Male,5.52,['Travel'],Casual Dating,Maybe,Bachelor's Degree,Doctor,57,Daily
7070,19,Female,5.42,['Travel'],Friendship,Maybe,High School,Business Owner,2,Monthly
7071,28,Female,5.82,['Movies'],Casual Dating,Maybe,Master's Degree,Entrepreneur,44,Daily
7072,25,Female,5.01,"['Sports', 'Cooking']",Marriage,Maybe,Bachelor's Degree,Engineer,58,Daily
7073,26,Male,6,"['Sports', 'Cooking', 'Music']",Marriage,No,High School,Doctor,92,Monthly
7074,28,Male,5.06,['Music'],Friendship,Yes,Bachelor's Degree,Business Owner,35,Daily
7075,29,Female,5.41,['Hiking'],Marriage,Yes,Ph.D.,Doctor,59,Daily
7076,31,Female,5.01,"['Music', 'Sports', 'Movies']",Marriage,Maybe,Bachelor's Degree,Entrepreneur,52,Weekly
7077,25,Female,5.98,"['Hiking', 'Cooking', 'Music']",Friendship,No,High School,Teacher,15,Daily
7078,30,Male,5.54,"['Hiking', 'Music', 'Travel']",Casual Dating,Maybe,Bachelor's Degree,Teacher,38,Daily
7079,33,Male,5.36,"['Travel', 'Sports', 'Reading']",Friendship,No,Bachelor's Degree,Engineer,96,Weekly
7080,31,Female,5.67,"['Cooking', 'Reading', 'Hiking']",Marriage,Yes,High School,Artist,2,Daily
7081,22,Female,5.65,['Travel'],Friendship,Maybe,High School,Doctor,24,Daily
7082,28,Female,5.8,"['Reading', 'Travel']",Friendship,Maybe,Master's Degree,Business Owner,10,Weekly
7083,23,Male,5.41,"['Movies', 'Sports', 'Cooking']",Long-term Relationship,Maybe,High School,Artist,20,Monthly
7084,28,Male,5.45,"['Travel', 'Hiking']",Friendship,No,Master's Degree,Student,20,Monthly
7085,26,Female,5.35,"['Cooking', 'Sports']",Friendship,No,Bachelor's Degree,Artist,62,Daily
7086,21,Male,5.07,['Reading'],Casual Dating,Maybe,Bachelor's Degree,Social Media Influencer,24,Daily
7087,21,Male,5.98,['Cooking'],Casual Dating,No,Ph.D.,Engineer,97,Weekly
7088,35,Female,5.34,['Hiking'],Long-term Relationship,Maybe,Bachelor's Degree,Teacher,80,Daily
7089,21,Male,5.03,"['Music', 'Movies']",Long-term Relationship,Maybe,High School,Doctor,6,Weekly
7090,27,Male,5.21,"['Sports', 'Reading', 'Hiking']",Friendship,No,Master's Degree,Doctor,6,Weekly
7091,29,Male,5.28,"['Hiking', 'Cooking', 'Sports']",Friendship,No,High School,Engineer,32,Monthly
7092,23,Female,5.33,['Music'],Marriage,No,Ph.D.,Business Owner,92,Daily
7093,25,Female,5.39,"['Travel', 'Music', 'Movies']",Long-term Relationship,Maybe,Master's Degree,Teacher,46,Daily
7094,25,Female,5.23,"['Reading', 'Movies']",Marriage,No,Master's Degree,Teacher,12,Daily
7095,23,Female,5.6,"['Cooking', 'Sports', 'Music']",Marriage,Yes,High School,Teacher,78,Monthly
7096,21,Male,5.57,['Sports'],Long-term Relationship,Maybe,Master's Degree,Student,33,Weekly
7097,22,Female,5.78,['Travel'],Marriage,Yes,Ph.D.,Entrepreneur,93,Weekly
7098,32,Female,5.66,"['Travel', 'Cooking']",Marriage,No,Master's Degree,Social Media Influencer,35,Daily
7099,26,Male,5.32,['Sports'],Marriage,No,Bachelor's Degree,Teacher,48,Daily
7100,29,Female,5.47,['Sports'],Casual Dating,No,High School,Entrepreneur,28,Weekly
7101,27,Female,5.92,['Sports'],Marriage,Yes,Master's Degree,Entrepreneur,44,Weekly
7102,20,Male,5.5,"['Travel', 'Cooking']",Friendship,Maybe,Bachelor's Degree,Doctor,32,Weekly
7103,32,Female,5.18,"['Cooking', 'Travel']",Marriage,Yes,Bachelor's Degree,Business Owner,0,Daily
7104,32,Female,5.02,"['Travel', 'Music', 'Hiking']",Marriage,Maybe,Bachelor's Degree,Doctor,5,Weekly
7105,35,Female,5.32,"['Reading', 'Travel', 'Sports']",Casual Dating,Yes,Master's Degree,Engineer,38,Monthly
7106,19,Male,5.61,"['Movies', 'Travel']",Long-term Relationship,Yes,High School,Student,66,Monthly
7107,30,Male,5.87,['Hiking'],Long-term Relationship,Maybe,Ph.D.,Social Media Influencer,55,Monthly
7108,31,Female,5.7,"['Travel', 'Sports']",Long-term Relationship,Yes,Ph.D.,Engineer,47,Daily
7109,19,Female,5.96,"['Sports', 'Travel', 'Cooking']",Friendship,Yes,Bachelor's Degree,Entrepreneur,55,Daily
7110,34,Female,5.5,"['Reading', 'Music']",Marriage,Maybe,Master's Degree,Student,71,Daily
7111,27,Male,5.55,['Travel'],Long-term Relationship,Maybe,Ph.D.,Business Owner,56,Weekly
7112,33,Female,5.9,"['Cooking', 'Sports']",Casual Dating,No,Ph.D.,Business Owner,36,Daily
7113,27,Female,5.61,"['Travel', 'Hiking', 'Sports']",Friendship,Yes,High School,Artist,50,Weekly
7114,30,Male,5.49,['Sports'],Friendship,No,Bachelor's Degree,Student,53,Monthly
7115,27,Male,5.85,"['Music', 'Sports']",Marriage,Maybe,Bachelor's Degree,Student,12,Daily
7116,29,Female,5.39,"['Cooking', 'Movies', 'Music']",Marriage,No,Bachelor's Degree,Engineer,52,Weekly
7117,34,Male,5.69,"['Travel', 'Reading', 'Music']",Marriage,Yes,Master's Degree,Artist,92,Weekly
7118,29,Male,5.56,"['Music', 'Sports', 'Travel']",Casual Dating,Yes,Ph.D.,Entrepreneur,88,Weekly
7119,32,Male,5.03,['Reading'],Friendship,Yes,High School,Business Owner,35,Weekly
7120,28,Male,5.82,"['Music', 'Cooking', 'Hiking']",Casual Dating,Yes,Master's Degree,Social Media Influencer,16,Daily
7121,35,Male,5.27,"['Cooking', 'Travel']",Friendship,Maybe,Bachelor's Degree,Doctor,47,Monthly
7122,22,Male,5.26,"['Hiking', 'Travel']",Long-term Relationship,No,Ph.D.,Business Owner,69,Monthly
7123,27,Female,5.7,"['Music', 'Cooking']",Friendship,Maybe,Bachelor's Degree,Student,28,Monthly
7124,19,Female,5.81,"['Sports', 'Movies']",Marriage,No,High School,Social Media Influencer,78,Daily
7125,18,Female,5.8,['Movies'],Casual Dating,No,Bachelor's Degree,Business Owner,43,Daily
7126,23,Female,5.8,"['Movies', 'Cooking']",Casual Dating,Yes,Ph.D.,Teacher,9,Weekly
7127,31,Male,5.73,"['Reading', 'Hiking', 'Music']",Marriage,No,Bachelor's Degree,Social Media Influencer,12,Daily
7128,18,Female,5.46,['Music'],Long-term Relationship,Yes,Ph.D.,Social Media Influencer,17,Monthly
7129,23,Male,5.21,['Movies'],Casual Dating,Yes,Bachelor's Degree,Doctor,96,Daily
7130,21,Male,5.01,"['Music', 'Sports', 'Reading']",Friendship,Maybe,Master's Degree,Student,40,Daily
7131,33,Male,5.13,['Hiking'],Friendship,Maybe,Master's Degree,Artist,93,Monthly
7132,27,Female,5.8,"['Music', 'Cooking']",Long-term Relationship,Yes,Bachelor's Degree,Engineer,88,Weekly
7133,35,Female,5.35,"['Music', 'Cooking']",Friendship,No,Ph.D.,Social Media Influencer,90,Monthly
7134,27,Female,5.44,"['Reading', 'Movies']",Long-term Relationship,Yes,Master's Degree,Social Media Influencer,98,Weekly
7135,30,Male,5.34,"['Cooking', 'Reading', 'Movies']",Long-term Relationship,Yes,Ph.D.,Engineer,59,Monthly
7136,22,Male,5.68,"['Travel', 'Sports']",Marriage,Yes,Bachelor's Degree,Artist,0,Weekly
7137,33,Female,5.9,"['Music', 'Reading']",Marriage,No,High School,Business Owner,38,Weekly
7138,23,Male,5.27,['Hiking'],Marriage,No,High School,Student,7,Monthly
7139,28,Female,5.2,['Music'],Casual Dating,Maybe,Ph.D.,Doctor,92,Weekly
7140,30,Male,5.11,"['Movies', 'Music']",Casual Dating,Maybe,Master's Degree,Entrepreneur,65,Weekly
7141,24,Male,5.94,"['Hiking', 'Movies', 'Reading']",Casual Dating,Yes,Master's Degree,Student,8,Monthly
7142,24,Male,5.3,"['Hiking', 'Music']",Friendship,Yes,High School,Entrepreneur,79,Daily
7143,28,Female,5.99,"['Hiking', 'Cooking', 'Sports']",Long-term Relationship,No,Bachelor's Degree,Social Media Influencer,55,Daily
7144,20,Female,5.18,"['Hiking', 'Movies', 'Cooking']",Friendship,Yes,Master's Degree,Social Media Influencer,26,Daily
7145,35,Male,5.55,['Sports'],Casual Dating,Maybe,Bachelor's Degree,Artist,96,Monthly
7146,33,Female,5.94,['Travel'],Friendship,Maybe,Master's Degree,Social Media Influencer,42,Weekly
7147,22,Female,5.94,['Travel'],Long-term Relationship,Yes,Ph.D.,Entrepreneur,87,Monthly
7148,34,Female,5.17,"['Hiking', 'Sports']",Friendship,Maybe,Master's Degree,Teacher,29,Weekly
7149,31,Male,5.86,"['Travel', 'Music', 'Movies']",Marriage,No,Bachelor's Degree,Business Owner,45,Daily
7150,27,Female,5.36,"['Hiking', 'Movies', 'Cooking']",Marriage,Yes,High School,Artist,78,Daily
7151,30,Female,5.75,"['Cooking', 'Sports']",Casual Dating,Maybe,Master's Degree,Teacher,73,Weekly
7152,32,Female,5.68,"['Cooking', 'Reading', 'Travel']",Casual Dating,Maybe,High School,Student,19,Weekly
7153,32,Female,5.09,"['Hiking', 'Movies', 'Sports']",Casual Dating,Maybe,Bachelor's Degree,Teacher,66,Monthly
7154,21,Male,5.12,"['Travel', 'Cooking', 'Movies']",Friendship,No,Master's Degree,Artist,23,Daily
7155,23,Male,5.45,"['Travel', 'Music']",Casual Dating,No,Ph.D.,Doctor,53,Weekly
7156,32,Female,5.23,"['Hiking', 'Cooking', 'Reading']",Friendship,Maybe,High School,Social Media Influencer,99,Weekly
7157,31,Female,5.51,"['Cooking', 'Movies']",Friendship,Maybe,High School,Social Media Influencer,78,Monthly
7158,26,Male,5.79,"['Hiking', 'Reading']",Marriage,No,Bachelor's Degree,Entrepreneur,1,Weekly
7159,20,Female,5.37,"['Reading', 'Hiking', 'Movies']",Friendship,Maybe,High School,Engineer,19,Weekly
7160,27,Male,5.57,"['Sports', 'Reading']",Marriage,Yes,Bachelor's Degree,Teacher,11,Monthly
7161,33,Male,5.31,['Reading'],Friendship,No,Bachelor's Degree,Entrepreneur,67,Monthly
7162,18,Female,5.71,"['Hiking', 'Movies']",Long-term Relationship,No,Bachelor's Degree,Artist,82,Daily
7163,19,Female,5.79,"['Movies', 'Cooking']",Marriage,No,Ph.D.,Social Media Influencer,35,Daily
7164,21,Male,5.26,['Movies'],Long-term Relationship,No,Ph.D.,Artist,64,Daily
7165,24,Male,5.89,"['Cooking', 'Music', 'Movies']",Marriage,No,High School,Business Owner,76,Weekly
7166,31,Male,5.46,['Hiking'],Marriage,No,Bachelor's Degree,Social Media Influencer,9,Daily
7167,30,Female,5.49,"['Cooking', 'Music']",Marriage,No,Ph.D.,Business Owner,67,Daily
7168,22,Male,5.46,"['Sports', 'Travel']",Marriage,No,Master's Degree,Social Media Influencer,41,Daily
7169,25,Female,5.09,"['Sports', 'Cooking']",Long-term Relationship,Yes,Bachelor's Degree,Engineer,95,Daily
7170,31,Female,5.04,"['Movies', 'Cooking']",Marriage,Yes,Master's Degree,Doctor,7,Weekly
7171,25,Male,5.63,['Sports'],Marriage,No,Bachelor's Degree,Doctor,64,Daily
7172,31,Male,5.49,"['Movies', 'Music']",Marriage,Maybe,Master's Degree,Student,28,Daily
7173,31,Female,5.85,['Sports'],Casual Dating,No,High School,Entrepreneur,97,Weekly
7174,26,Male,5.33,"['Hiking', 'Movies']",Friendship,Yes,Ph.D.,Artist,31,Daily
7175,33,Female,5.25,['Cooking'],Friendship,Maybe,Ph.D.,Engineer,35,Daily
7176,23,Female,5.41,['Travel'],Marriage,Maybe,Ph.D.,Engineer,99,Weekly
7177,22,Male,5.29,"['Cooking', 'Hiking']",Casual Dating,Maybe,High School,Engineer,95,Monthly
7178,20,Male,5.99,['Reading'],Long-term Relationship,Maybe,Ph.D.,Doctor,89,Daily
7179,26,Male,5.03,['Cooking'],Casual Dating,No,High School,Artist,27,Daily
7180,33,Male,5.59,"['Travel', 'Hiking']",Friendship,Yes,Master's Degree,Teacher,37,Monthly
7181,30,Female,5.05,['Sports'],Marriage,No,Bachelor's Degree,Student,27,Daily
7182,35,Female,5.76,"['Sports', 'Cooking']",Long-term Relationship,Yes,Ph.D.,Doctor,88,Weekly
7183,32,Female,5.57,"['Movies', 'Reading']",Casual Dating,No,Ph.D.,Engineer,43,Weekly
7184,19,Male,5.6,"['Cooking', 'Sports']",Friendship,Yes,Ph.D.,Teacher,22,Weekly
7185,25,Female,5.32,"['Travel', 'Movies']",Friendship,Yes,Ph.D.,Student,37,Daily
7186,34,Male,5.64,['Travel'],Long-term Relationship,Maybe,Master's Degree,Business Owner,6,Daily
7187,23,Male,5.53,"['Hiking', 'Sports', 'Travel']",Casual Dating,Maybe,High School,Artist,93,Daily
7188,27,Female,5.01,"['Reading', 'Travel', 'Music']",Casual Dating,Maybe,High School,Engineer,70,Monthly
7189,34,Male,5,"['Movies', 'Sports', 'Hiking']",Friendship,Yes,High School,Entrepreneur,30,Weekly
7190,19,Male,5.06,"['Hiking', 'Travel']",Friendship,Yes,High School,Social Media Influencer,45,Daily
7191,31,Male,5.54,['Cooking'],Casual Dating,No,Master's Degree,Engineer,76,Monthly
7192,24,Female,5.7,"['Cooking', 'Reading']",Long-term Relationship,Yes,High School,Social Media Influencer,81,Weekly
7193,23,Male,5.25,['Music'],Long-term Relationship,Yes,Master's Degree,Business Owner,38,Weekly
7194,21,Female,5.77,"['Travel', 'Reading']",Long-term Relationship,Maybe,Master's Degree,Teacher,91,Daily
7195,26,Male,5.04,"['Music', 'Reading']",Casual Dating,No,Bachelor's Degree,Entrepreneur,14,Monthly
7196,28,Female,5.73,"['Hiking', 'Cooking']",Friendship,Yes,Master's Degree,Student,79,Monthly
7197,25,Male,5.73,['Reading'],Casual Dating,No,Bachelor's Degree,Artist,49,Daily
7198,34,Female,5.13,"['Movies', 'Reading']",Friendship,Yes,Master's Degree,Engineer,40,Weekly
7199,20,Female,5.2,"['Movies', 'Hiking', 'Cooking']",Long-term Relationship,Yes,Bachelor's Degree,Doctor,78,Weekly
7200,35,Female,5.88,['Reading'],Marriage,Maybe,Ph.D.,Teacher,24,Weekly
7201,27,Female,5.56,"['Movies', 'Cooking']",Marriage,Yes,High School,Student,68,Weekly
7202,22,Male,5.57,['Music'],Friendship,No,Master's Degree,Entrepreneur,41,Weekly
7203,28,Female,5.88,"['Hiking', 'Reading', 'Travel']",Casual Dating,No,Bachelor's Degree,Social Media Influencer,61,Weekly
7204,33,Male,5.65,"['Cooking', 'Travel', 'Sports']",Friendship,Maybe,High School,Student,28,Weekly
7205,25,Female,5.8,"['Reading', 'Movies', 'Music']",Marriage,Maybe,Ph.D.,Artist,54,Daily
7206,33,Female,5.47,['Travel'],Friendship,No,High School,Student,86,Daily
7207,34,Male,5.24,"['Travel', 'Movies', 'Sports']",Long-term Relationship,No,Master's Degree,Student,89,Daily
7208,27,Male,5.93,['Cooking'],Casual Dating,Yes,Master's Degree,Social Media Influencer,94,Weekly
7209,24,Female,5.94,"['Movies', 'Hiking']",Marriage,No,Master's Degree,Student,20,Monthly
7210,32,Female,5.13,"['Travel', 'Movies']",Long-term Relationship,Yes,High School,Student,31,Weekly
7211,19,Male,5.16,"['Cooking', 'Reading']",Friendship,No,Master's Degree,Doctor,3,Daily
7212,22,Female,5.43,"['Movies', 'Sports']",Long-term Relationship,No,Master's Degree,Doctor,95,Daily
